cardId,fields,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,raw_fields,dictionary_form,definitions
1693161035092,"('関する', ['to concern', 'to be related', '君の関する事柄ではない。', '彼女は動物に関する本を書いた。'])",0,日本語::FMA,1900,29,1693161035090,2,2,378,29,3,1001,1698422768,"{'wordDictionaryForm': {'value': '<span class="""">関する</span>', 'order': 0}, 'sentence': {'value': 'アイザック·マクドゥーガルに<span class=""highlight"">関する</span>最終報告書だ', 'order': 1}, 'reading': {'value': 'かんする', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to concern</li><li>to be related</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>君の関する事柄ではない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">That is no business of yours.</li><li>彼女は動物に関する本を書いた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">She wrote a book about animals.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_かんする_関する_2023-07-27-18-30-34.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-25_12-28_2023-08-27-20-30-36.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-26_2023-08-27-20-30-36.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'かんする', 'order': 7}, 'frequency': {'value': '631', 'order': 8}}",関する,"['to concern', 'to be related', '君の関する事柄ではない。', '彼女は動物に関する本を書いた。']"
1693161044029,"('最終', ['last', 'final', 'closing', '最終電車はいつ出ますか。'])",0,日本語::FMA,1300,11,1693161044028,2,2,360,97,8,1001,1698417300,"{'wordDictionaryForm': {'value': '<span class="""">最終</span>', 'order': 0}, 'sentence': {'value': 'アイザック·マクドゥーガルに関する<span class=""highlight"">最終</span>報告書だ', 'order': 1}, 'reading': {'value': 'さいしゅう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>last</li><li>final</li><li>closing</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>最終電車はいつ出ますか。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">When does the last train leave?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_さいしゅう_最終_2023-07-27-18-30-43.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-25_12-28_2023-08-27-20-30-44.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-26_2023-08-27-20-30-45.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'さいしゅう', 'order': 7}, 'frequency': {'value': '1489', 'order': 8}}",最終,"['last', 'final', 'closing', '最終電車はいつ出ますか。']"
1693161049258,"('書', ['book', 'document', '世界的に過大に評価された中国書といえば、『孫子』ですかね。'])",0,日本語::FMA,1900,20,1693161049257,2,2,362,21,3,1001,1697778131,"{'wordDictionaryForm': {'value': '<span class="""">書</span>', 'order': 0}, 'sentence': {'value': 'アイザック·マクドゥーガルに関する最終報告<span class=""highlight"">書</span>だ', 'order': 1}, 'reading': {'value': 'しょ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>book</li><li>document</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>世界的に過大に評価された中国書といえば、『孫子』ですかね。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">When it comes to Chinese books that are overvalued worldwide I suppose it\'s Sun Tzu, isn\'t it?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_しょ_書_2023-07-27-18-30-48.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-25_12-28_2023-08-27-20-30-50.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-26_2023-08-27-20-30-50.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'しょ', 'order': 7}, 'frequency': {'value': '803', 'order': 8}}",書,"['book', 'document', '世界的に過大に評価された中国書といえば、『孫子』ですかね。']"
1693161074782,"('届く', ['to reach', 'to touch', 'to get to', 'to carry (of sound)', '彼女の声は騒音でよく届かなかった。', '姉の髪は肩まで届きます。'])",0,日本語::FMA,1300,3,1693161074782,2,2,351,56,8,1001,1698297640,"{'wordDictionaryForm': {'value': '<span class="""">届く</span>', 'order': 0}, 'sentence': {'value': 'まだお前さんとこには<span class=""highlight"">届いてない</span>だろ', 'order': 1}, 'reading': {'value': 'とどく', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to reach</li><li>to touch</li><li>to get to</li><li>to carry (of sound)</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼女の声は騒音でよく届かなかった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Her voice did not carry well over the noise.</li><li>姉の髪は肩まで届きます。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">My sister\'s hair reaches to her shoulders.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_とどく_届く_2023-07-27-18-31-14.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-29_12-31_2023-08-27-20-31-15.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-30_2023-08-27-20-31-15.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'とどく', 'order': 7}, 'frequency': {'value': '556', 'order': 8}}",届く,"['to reach', 'to touch', 'to get to', 'to carry (of sound)', '彼女の声は騒音でよく届かなかった。', '姉の髪は肩まで届きます。']"
1693161127452,"('正直', ['honest', 'frank', 'candid', 'straightforward', 'その事実は彼の正直さを証明している。'])",0,日本語::FMA,1300,5,1693161127452,2,2,351,72,9,1001,1698171025,"{'wordDictionaryForm': {'value': '<span class="""">正直</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">正直</span>オレにはさっぱりだが知ってるか', 'order': 1}, 'reading': {'value': 'しょうじき', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>honest</li><li>frank</li><li>candid</li><li>straightforward</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その事実は彼の正直さを証明している。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The fact proves his honesty.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_しょうじき_正直_2023-07-27-18-32-06.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-40_12-42_2023-08-27-20-32-08.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-41_2023-08-27-20-32-09.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'しょうじき', 'order': 7}, 'frequency': {'value': '865', 'order': 8}}",正直,"['honest', 'frank', 'candid', 'straightforward', 'その事実は彼の正直さを証明している。']"
1693161151851,"('初耳', ['something heard for the first time', 'hearing something for the first time', '初耳ですね。'])",0,日本語::FMA,1900,21,1693161151851,2,2,365,19,3,1001,1697978084,"{'wordDictionaryForm': {'value': '<span class="""">初耳</span>', 'order': 0}, 'sentence': {'value': 'いや<span class=""highlight"">初耳</span>だ', 'order': 1}, 'reading': {'value': 'はつみみ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>something heard for the first time</li><li>hearing something for the first time</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>初耳ですね。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">This is the first time I heard about it.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_はつみみ_初耳_2023-07-27-18-32-31.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-43_12-44_2023-08-27-20-32-32.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-43_2023-08-27-20-32-32.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'はつみみ', 'order': 7}, 'frequency': {'value': '4770', 'order': 8}}",初耳,"['something heard for the first time', 'hearing something for the first time', '初耳ですね。']"
1693161177854,"('保護者', ['guardian', 'protector', 'patron', 'parent', 'ジョンはヘレンの保護者のようにふるまっている。'])",0,日本語::FMA,2100,34,1693161177854,2,2,382,23,2,1001,1698326685,"{'wordDictionaryForm': {'value': '<span class="""">保護者</span>', 'order': 0}, 'sentence': {'value': 'オレはあいつらの<span class=""highlight"">保護者</span>じゃない', 'order': 1}, 'reading': {'value': 'ほごしゃ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>guardian</li><li>protector</li><li>patron</li><li>parent</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>ジョンはヘレンの保護者のようにふるまっている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">John acts like Helen\'s guardian.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ほごしゃ_保護者_2023-07-27-18-32-57.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-48_12-50_2023-08-27-20-33-02.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_12-49_2023-08-27-20-33-02.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ほごしゃ', 'order': 7}, 'frequency': {'value': '2545', 'order': 8}}",保護者,"['guardian', 'protector', 'patron', 'parent', 'ジョンはヘレンの保護者のようにふるまっている。']"
1693161223600,"('以上', ['not less than ...', '... and over', '... and above', '... and upwards', '... or more', 'antonym: <a lang=""ja"" href=""#""><span>以下</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. not exceeding ...; not more than ...; ... and under; ... and below; ... or fewer</span>', '６歳以上の子供は学校に通わなければならない。'])",0,日本語::FMA,1300,5,1693161223600,2,2,353,72,9,1001,1698296263,"{'wordDictionaryForm': {'value': '<span class="""">以上</span>', 'order': 0}, 'sentence': {'value': '軍にいる<span class=""highlight"">以上</span>いつか地獄を見るはめになる', 'order': 1}, 'reading': {'value': 'いじょう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>not less than ...</li><li>... and over</li><li>... and above</li><li>... and upwards</li><li>... or more</li></ul><ul data-sc-content=""antonyms"" lang=""en"" style=""list-style-type: &quot;🔄 &quot;;""><li>antonym: <a lang=""ja"" href=""#""><span>以下</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. not exceeding ...; not more than ...; ... and under; ... and below; ... or fewer</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>６歳以上の子供は学校に通わなければならない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Children of six and above should attend school.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_いじょう_以上_2023-07-27-18-33-42.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_12-59_13-03_2023-08-27-20-33-44.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_13-01_2023-08-27-20-33-45.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'いじょう', 'order': 7}, 'frequency': {'value': '146', 'order': 8}}",以上,"['not less than ...', '... and over', '... and above', '... and upwards', '... or more', 'antonym: <a lang=""ja"" href=""#""><span>以下</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. not exceeding ...; not more than ...; ... and under; ... and below; ... or fewer</span>', '６歳以上の子供は学校に通わなければならない。']"
1693245987940,"('十分', ['enough', 'sufficient', 'plenty', 'adequate', 'satisfactory', '私はこの本を買うのに十分なお金を持っている。'])",0,日本語::FMA,1900,24,1693245987939,2,2,366,17,3,1001,1697778091,"{'wordDictionaryForm': {'value': '<span class="""">十分</span>', 'order': 0}, 'sentence': {'value': 'もう<span class=""highlight"">十分</span>にな', 'order': 1}, 'reading': {'value': 'じゅうぶん', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>enough</li><li>sufficient</li><li>plenty</li><li>adequate</li><li>satisfactory</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>私はこの本を買うのに十分なお金を持っている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I have enough money to buy this book.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_じゅうぶん_十分_2023-07-28-18-06-27.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_13-18_13-19_2023-08-28-20-06-28.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_13-18_2023-08-28-20-06-29.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'じゅうぶん', 'order': 7}, 'frequency': {'value': '484', 'order': 8}}",十分,"['enough', 'sufficient', 'plenty', 'adequate', 'satisfactory', '私はこの本を買うのに十分なお金を持っている。']"
1693246017907,"('裏', ['opposite side', 'bottom', 'other side', 'side hidden from view', 'undersurface', 'reverse side', 'antonym: <span lang=""ja""><a href=""#""><span>表</span></a>（<a href=""#""><span>おもて</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. surface</span>', '靴の裏にガムがこびりついちゃった。'])",0,日本語::FMA,1900,22,1693246017906,2,2,353,22,3,1001,1696827356,"{'wordDictionaryForm': {'value': '<span class="""">裏</span>', 'order': 0}, 'sentence': {'value': '中佐<span class=""highlight"">裏</span>にもいませ', 'order': 1}, 'reading': {'value': 'うら', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>opposite side</li><li>bottom</li><li>other side</li><li>side hidden from view</li><li>undersurface</li><li>reverse side</li></ul><ul data-sc-content=""antonyms"" lang=""en"" style=""list-style-type: &quot;🔄 &quot;;""><li>antonym: <span lang=""ja""><a href=""#""><span>表</span></a>（<a href=""#""><span>おもて</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. surface</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>靴の裏にガムがこびりついちゃった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">There\'s gum stuck to the bottom of my shoe.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_うら_裏_2023-07-28-18-06-57.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_13-28_13-30_2023-08-28-20-06-58.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_13-29_2023-08-28-20-06-59.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'うら', 'order': 7}, 'frequency': {'value': '977', 'order': 8}}",裏,"['opposite side', 'bottom', 'other side', 'side hidden from view', 'undersurface', 'reverse side', 'antonym: <span lang=""ja""><a href=""#""><span>表</span></a>（<a href=""#""><span>おもて</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. surface</span>', '靴の裏にガムがこびりついちゃった。']"
1693246126235,"('行う', ['to perform', 'to do', 'to conduct oneself', 'to carry out', '自分の責任において何でも行いなさい。'])",0,日本語::FMA,2300,29,1693246126234,2,2,359,17,1,1001,1696743977,"{'wordDictionaryForm': {'value': '<span class="""">行う</span>', 'order': 0}, 'sentence': {'value': '君たちの家に<span class=""highlight"">行った</span>ぞ', 'order': 1}, 'reading': {'value': 'おこなう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to perform</li><li>to do</li><li>to conduct oneself</li><li>to carry out</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>自分の責任において何でも行いなさい。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Do everything at your own risk.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_おこなう_行う_2023-07-28-18-08-45.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_13-52_13-53_2023-08-28-20-08-46.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_13-53_2023-08-28-20-08-47.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'おこなう', 'order': 7}, 'frequency': {'value': '87', 'order': 8}}",行う,"['to perform', 'to do', 'to conduct oneself', 'to carry out', '自分の責任において何でも行いなさい。']"
1693246150279,"('有様', ['state', 'condition', 'circumstances', 'sight', 'spectacle', 'それはさんたんたる有様だった。'])",0,日本語::FMA,1300,5,1693246150279,2,2,350,138,15,1001,1698081746,"{'wordDictionaryForm': {'value': '<span class="""">有様</span>', 'order': 0}, 'sentence': {'value': 'なんだあの<span class=""highlight"">有様</span>は', 'order': 1}, 'reading': {'value': 'ありさま', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>state</li><li>condition</li><li>circumstances</li><li>sight</li><li>spectacle</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>それはさんたんたる有様だった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">That was a fearful scene.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ありさま_有様_2023-07-28-18-09-09.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_13-54_13-55_2023-08-28-20-09-11.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_13-54_2023-08-28-20-09-11.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ありさま', 'order': 7}, 'frequency': {'value': '3217', 'order': 8}}",有様,"['state', 'condition', 'circumstances', 'sight', 'spectacle', 'それはさんたんたる有様だった。']"
1693246167979,"('御免なさい', [""I\\'m sorry"", 'my apologies', 'excuse me', 'pardon me', 'お話し中、ごめんなさい。'])",0,日本語::FMA,2500,43,1693246167978,2,2,375,6,0,1001,1696956447,"{'wordDictionaryForm': {'value': '<span class="""">御免なさい</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">ごめんなさい</span>許してください', 'order': 1}, 'reading': {'value': 'ごめんなさい', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>I\'m sorry</li><li>my apologies</li><li>excuse me</li><li>pardon me</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>お話し中、ごめんなさい。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Excuse me for interrupting you.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ごめんなさい_御免なさい_2023-07-28-18-09-27.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-01_14-04_2023-08-28-20-09-29.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-03_2023-08-28-20-09-29.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ごめんなさい', 'order': 7}, 'frequency': {'value': '2664', 'order': 8}}",御免なさい,"[""I\\'m sorry"", 'my apologies', 'excuse me', 'pardon me', 'お話し中、ごめんなさい。']"
1693246182306,"('許す', ['to forgive', 'to pardon', 'to excuse', 'to tolerate', 'あなたが後悔しているのなら許してあげよう。'])",0,日本語::FMA,1300,3,1693246182306,2,2,350,87,7,1001,1698210537,"{'wordDictionaryForm': {'value': '<span class="""">許す</span>', 'order': 0}, 'sentence': {'value': 'ごめんなさい<span class=""highlight"">許して</span>ください', 'order': 1}, 'reading': {'value': 'ゆるす', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to forgive</li><li>to pardon</li><li>to excuse</li><li>to tolerate</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あなたが後悔しているのなら許してあげよう。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">As you are sorry, I\'ll forgive you.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ゆるす_許す_2023-07-28-18-09-41.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-01_14-04_2023-08-28-20-09-43.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-03_2023-08-28-20-09-43.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ゆるす', 'order': 7}, 'frequency': {'value': '355', 'order': 8}}",許す,"['to forgive', 'to pardon', 'to excuse', 'to tolerate', 'あなたが後悔しているのなら許してあげよう。']"
1693246202302,"('驚く', ['to be surprised', 'to be astonished', '彼らは多かれ少なかれその知らせに驚いた。'])",0,日本語::FMA,1700,17,1693246202301,2,2,358,53,4,1001,1697744378,"{'wordDictionaryForm': {'value': '<span class="""">驚く</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">驚きました</span>', 'order': 1}, 'reading': {'value': 'おどろく', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to be surprised</li><li>to be astonished</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼らは多かれ少なかれその知らせに驚いた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">They were more or less surprised at the news.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_おどろく_驚く_2023-07-28-18-10-01.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-14_14-15_2023-08-28-20-10-03.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-14_2023-08-28-20-10-03.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'おどろく', 'order': 7}, 'frequency': {'value': '264', 'order': 8}}",驚く,"['to be surprised', 'to be astonished', '彼らは多かれ少なかれその知らせに驚いた。']"
1693246235953,"('優れる', ['to surpass', 'to outstrip', 'to excel', '健康が富に優れるということは、言うまでもない。'])",0,日本語::FMA,1300,5,1693246235952,2,2,354,97,10,1001,1698384602,"{'wordDictionaryForm': {'value': '<span class="""">優れる</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">優れた</span>錬金術師がいると聞いて訪ねてきたのですが', 'order': 1}, 'reading': {'value': 'すぐれる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to surpass</li><li>to outstrip</li><li>to excel</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>健康が富に優れるということは、言うまでもない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">It goes without saying that health is above wealth.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_すぐれる_優れる_2023-07-28-18-10-35.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-16_14-19_2023-08-28-20-10-36.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-17_2023-08-28-20-10-37.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'すぐれる', 'order': 7}, 'frequency': {'value': '1173', 'order': 8}}",優れる,"['to surpass', 'to outstrip', 'to excel', '健康が富に優れるということは、言うまでもない。']"
1693246253979,"('訪ねる', ['to visit', 'to call on', 'to pay a visit to', 'いつでも私のオフィスを訪ねなさい。'])",0,日本語::FMA,1300,5,1693246253978,2,2,354,95,10,1001,1698383409,"{'wordDictionaryForm': {'value': '<span class="""">訪ねる</span>', 'order': 0}, 'sentence': {'value': '優れた錬金術師がいると聞いて<span class=""highlight"">訪ねて</span>きたのですが', 'order': 1}, 'reading': {'value': 'たずねる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to visit</li><li>to call on</li><li>to pay a visit to</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>いつでも私のオフィスを訪ねなさい。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Call at my office at any time.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_たずねる_訪ねる_2023-07-28-18-10-53.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-16_14-19_2023-08-28-20-10-54.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-17_2023-08-28-20-10-55.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'たずねる', 'order': 7}, 'frequency': {'value': '631', 'order': 8}}",訪ねる,"['to visit', 'to call on', 'to pay a visit to', 'いつでも私のオフィスを訪ねなさい。']"
1693246313453,"('行い', ['deed', 'act', 'action', '彼は勇気ある行いをした。'])",0,日本語::FMA,1300,5,1693246313452,2,2,353,37,8,1001,1698327448,"{'wordDictionaryForm': {'value': '<span class="""">行い</span>', 'order': 0}, 'sentence': {'value': '不完全とはいえ人体錬成を<span class=""highlight"">行い</span>', 'order': 1}, 'reading': {'value': 'おこない', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>deed</li><li>act</li><li>action</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼は勇気ある行いをした。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">He did a courageous act.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_おこない_行い_2023-07-28-18-11-52.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_2_14-22_14-25_2023-08-28-20-11-54.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_2_14-24_2023-08-28-20-11-55.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'おこない', 'order': 7}, 'frequency': {'value': '4790', 'order': 8}}",行い,"['deed', 'act', 'action', '彼は勇気ある行いをした。']"
