cardId,fields,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod
1680022570826,"{'wordDictionaryForm': {'value': '<span class="""">存在</span>', 'order': 0}, 'sentence': {'value': '過ぎ行く時間すら<span class=""highlight"">存在</span>しない', 'order': 1}, 'reading': {'value': 'そんざい', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>existence</li><li>being</li><li>presence</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>神は存在すると思いますか。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Do you believe that God exists?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_そんざい_存在_2023-02-28-16-56-10.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_05-46_05-49_2023-03-28-18-56-11.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_05-48_2023-03-28-18-56-12.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'そんざい', 'order': 7}, 'frequency': {'value': '177', 'order': 8}}",0,Clannad,1500,1,1680022570826,2,2,178,49,5,1001,1683551794
1680023600572,"{'wordDictionaryForm': {'value': '<span class="""">若し</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">もし</span>僕が生まれる場所を探しているのなら、この世界を選んではいけないと思った', 'order': 1}, 'reading': {'value': 'もし', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>if</li><li>in case</li><li>supposing</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼を批判する人は、もしあってもごくわずかさ。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Few, if any, will criticize him.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_もし_若し_2023-02-28-17-13-19.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'もし', 'order': 7}, 'frequency': {'value': '136', 'order': 8}}",0,Clannad,2500,24,1680023600571,2,2,183,7,0,1001,1682007979
1680023633916,"{'wordDictionaryForm': {'value': '<span class="""">探す</span>', 'order': 0}, 'sentence': {'value': 'もし僕が生まれる場所を<span class=""highlight"">探している</span>のなら、この世界を選んではいけないと思った', 'order': 1}, 'reading': {'value': 'さがす', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to search for</li><li>to look for</li><li>to hunt for</li><li>to seek</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>esp. 探す for something desired and 捜す for something lost</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>私は寝る場所を探した。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I looked for a place in which to sleep.</li><li>警察は行方不明の少年を捜した。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The police searched for the lost boy.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_さがす_探す_2023-02-28-17-13-53.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_05-50_05-56_2023-03-28-19-13-55.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_05-53_2023-03-28-19-13-58.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'さがす', 'order': 7}, 'frequency': {'value': '326', 'order': 8}}",0,Clannad,1700,3,1680023633916,2,2,179,67,4,1001,1683489226
1680023679889,"{'wordDictionaryForm': {'value': '<span class="""">選ぶ</span>', 'order': 0}, 'sentence': {'value': 'もし僕が生まれる場所を探しているのなら、この世界を<span class=""highlight"">選んで</span>はいけないと思った', 'order': 1}, 'reading': {'value': 'えらぶ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to choose</li><li>to select</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>どうやって新鮮な魚をえらぶのですか。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">How can I pick out fresh fish?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_えらぶ_選ぶ_2023-02-28-17-14-38.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_05-50_05-56_2023-03-28-19-14-48.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_05-53_2023-03-28-19-14-50.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'えらぶ', 'order': 7}, 'frequency': {'value': '399', 'order': 8}}",0,Clannad,1700,1,1680023679889,3,1,1683657976,21,4,1001,1683657308
1680023718457,"{'wordDictionaryForm': {'value': '<span class="""">はいけない</span>', 'order': 0}, 'sentence': {'value': 'もし僕が生まれる場所を探しているのなら、この世界を選んで<span class=""highlight"">はいけない</span>と思った', 'order': 1}, 'reading': {'value': 'はいけない', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">文法項目 | はいけない  | 基本 <br> [解説] <br>  A phrase which indicates prohibition. <br><br> [意味]<br> Cannot do something; must not do something; don’t do something; should not do something <br><br> [例文A] <br> (ks).\u3000この部屋に入ってはいけない・いけません。<br> You must not enter this room.<br> <br> <br>[例文B]<br> (a).\u3000教室でものを食べてはいけません。<br> You must not eat (food) in the classroom.<br> <br> (b).\u3000花子はまだ酒を飲んではいけない。<br> Hanako must/can not drink alcohol yet.<br> <br><br> [接続] <br> <br>Vて | はいけない | | <br> | 話してはいけない | Must not talk | <br> | 食べてはいけない | Must not eat | <br> </div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'はいけない', 'order': 7}, 'frequency': {'value': '999999', 'order': 8}}",0,Clannad,0,0,1680023718457,0,0,325,0,0,0,1680877964
1680023757741,"{'wordDictionaryForm': {'value': '<span class="""">と思う</span>', 'order': 0}, 'sentence': {'value': 'もし僕が生まれる場所を探しているのなら、この世界を選んではいけない<span class=""highlight"">と思った</span>', 'order': 1}, 'reading': {'value': 'とおもう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span lang=""ja"">【   【JLPT N5】文法・例文：〜と思う   】<br><br><br>[意味]<br> 意見を述べたり、推測したことを述べる表現。<br><br>[英訳]<br> I think<br>This is used to express the speaker’s conjecture or used when saying an opinion.<br><br>[接続]<br> V（普通形） + と思う<br> イA（普通形） + と思う<br> ナA（普通形） + と思う<br> N（普通形） + と思う<br> <br><br>[JLPT レベル]<br> N5<br><br><br>例文<br>1. 動詞文・今日は午後から雨が降ると思います。<br>・トムさんはあとで来ると思います。<br>・たぶん、キムさんは納豆が嫌いだと思います。<br>・ジェシカさんには彼氏がいると思います。<br>・来年は海外留学していると思います。<br>・１０年後は結婚して、幸せに暮らしていると思います。<br>・この問題、テストに出ると思いますか。<br>・先生、それは昨日やったと思います。<br>・もう先生は帰ったと思います。<br>・今夜の飲み会には行かないと思います。<br>2. イ形容詞文・食べ過ぎは体によくないと思います。<br>・まだ熱いと思うから、気をつけて食べて。<br>・この人は若いと思いますか。<br>・ひらがなよりカタカナのほうが難しいと思います。<br>・Androidよりi-phoneのほうがいいと思います。<br>・日本の物価は高いと思いますか。<br>3. ナ形容詞文・このキャラクタ〜は有名だと思っていたんですが、知らないんですか。<br>・日本のコンビニは私の国のコンビニより便利だと思います。<br>・ジェームさんは彼女ができて、幸せだと思います。<br>4. 名詞文・この人は何歳だと思いますか。<br>・僕の彼女はどんな人だと思いますか、<br>この文型が登場する教科書みんなの日本語\u3000第２１課  みんなの日本語 初級I 第2版 本冊 Amazon 楽天市場 Yahooショッピング 紀伊國屋書店まるごと 日本のことばと文化 初級１ A2 りかい 第１８課  Marugoto: Japanese language and culture Elementary1 A2 Coursebook for communicative language competences ""Rikai"" / まるごと 日本のことばと文化 初級1 A2 りかい (JF Standard coursebook / JF日本語教育スタンダード準拠コースブック) Amazon 楽天市場 Yahooショッピング<br><a href=""https://nihongokyoshi-net.com/2020/02/02/jlptn5-grammar-toomou/""><span>nihongo kyoushi link</span><span style=""display:none;""></span></a></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'とおもう', 'order': 7}, 'frequency': {'value': '999999', 'order': 8}}",0,Clannad,0,0,1680023757741,0,0,326,0,0,0,1680877964
1680023775708,"{'wordDictionaryForm': {'value': '<span class="""">こんな</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">こんな</span>世界に人がいた', 'order': 1}, 'reading': {'value': 'こんな', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>this sort of</li><li>this kind of</li><li>like this</li><li>such</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>about something or someone close to the speaker (including the speaker), or about ideas expressed by the speaker</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <a lang=""ja"" href=""#""><span>あんな</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> that sort of; that kind of; like that; such; so</span></li><li>see: <a lang=""ja"" href=""#""><span>そんな</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. such; that sort of; that kind of; like that</span></li><li>see: <a lang=""ja"" href=""#""><span>どんな</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. what kind of; what sort of; what</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>こんな風に、彼は私を扱った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">This is the way he treated me.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_こんな_こんな_2023-02-28-17-16-15.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_05-58_06-00_2023-03-28-19-16-17.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_05-59_2023-03-28-19-16-17.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'こんな', 'order': 7}, 'frequency': {'value': '80', 'order': 8}}",0,Clannad,2300,23,1680023775708,2,2,182,11,1,1001,1682007967
1680023884382,"{'wordDictionaryForm': {'value': '<span class="""">見える</span>', 'order': 0}, 'sentence': {'value': '僕が<span class=""highlight"">見える</span>のだろうか？', 'order': 1}, 'reading': {'value': 'みえる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to be seen</li><li>to be visible</li><li>to be in sight</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>聖霊がある方の上に下って、その上にとどまられるのが見えたなら、その方こそ聖霊によってバプテスマを授ける方である。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The man on whom you see the Spirit come down and remain is he who will baptize with the Holy Spirit.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_みえる_見える_2023-02-28-17-18-03.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-02_06-03_2023-03-28-19-18-06.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-02_2023-03-28-19-18-06.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'みえる', 'order': 7}, 'frequency': {'value': '98', 'order': 8}}",0,Clannad,2500,26,1680023884382,2,2,186,8,0,1001,1682104912
1680023977100,"{'wordDictionaryForm': {'value': '<span class="""">独りぼっち</span>', 'order': 0}, 'sentence': {'value': '終わった世界で<span class=""highlight"">独りぼっち</span>で暮らす少女', 'order': 1}, 'reading': {'value': 'ひとりぼっち', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>aloneness</li><li>loneliness</li><li>solitude</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>一人ぼっちで暮らしたくはない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I don\'t want to live by myself.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ひとりぼっち_独りぼっち_2023-02-28-17-19-36.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-09_06-12_2023-03-28-19-19-38.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-11_2023-03-28-19-19-39.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ひとりぼっち', 'order': 7}, 'frequency': {'value': '6040', 'order': 8}}",0,Clannad,2500,3,1680023977099,2,2,179,6,0,1001,1683489947
1680024001141,"{'wordDictionaryForm': {'value': '<span class="""">少女</span>', 'order': 0}, 'sentence': {'value': '終わった世界で独りぼっちで暮らす<span class=""highlight"">少女</span>', 'order': 1}, 'reading': {'value': 'しょうじょ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">girl (usu. between 7 and 17) | young lady</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_しょうじょ_少女_2023-02-28-17-20-00.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'しょうじょ', 'order': 7}, 'frequency': {'value': '231', 'order': 8}}",0,Clannad,2500,21,1680024001141,2,2,181,31,0,1001,1682104676
1680024013764,"{'wordDictionaryForm': {'value': '<span class="""">暮らす</span>', 'order': 0}, 'sentence': {'value': '終わった世界で独りぼっちで<span class=""highlight"">暮らす</span>少女', 'order': 1}, 'reading': {'value': 'くらす', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to live</li><li>to get along</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>１日１ドルでアメリカで暮らしていけると思いますか。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Do you think you can live on a dollar a day in America?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_くらす_暮らす_2023-02-28-17-20-13.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-09_06-12_2023-03-28-19-20-20.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-11_2023-03-28-19-20-21.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'くらす', 'order': 7}, 'frequency': {'value': '796', 'order': 8}}",0,Clannad,1500,1,1680024013763,2,2,178,22,5,1001,1683558149
1680024125772,"{'wordDictionaryForm': {'value': '<span class="""">生きる</span>', 'order': 0}, 'sentence': {'value': '空虚な静止した世界に<span class=""highlight"">生きる</span>少女', 'order': 1}, 'reading': {'value': 'いきる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to live</li><li>to exist</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>この本はまだ版権が生きている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">This book is still copyrighted.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_いきる_生きる_2023-02-28-17-22-05.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-15_06-18_2023-03-28-19-22-07.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-16_2023-03-28-19-22-07.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'いきる', 'order': 7}, 'frequency': {'value': '261', 'order': 8}}",0,Clannad,1700,7,1680024125771,2,2,184,37,4,1001,1683549015
1680024150718,"{'wordDictionaryForm': {'value': '<span class="""">どうして</span>', 'order': 0}, 'sentence': {'value': '僕は<span class=""highlight"">どうして</span>か、彼女のことが気になった', 'order': 1}, 'reading': {'value': 'どうして', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>how</li><li>in what way</li><li>by what means</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <a lang=""ja"" href=""#""><span>どうやって</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> how; in what way; by what means</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>そのニュースはどうして漏れたのだろう。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">How did the news get out?</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'どうして', 'order': 7}, 'frequency': {'value': '197', 'order': 8}}",0,Clannad,2500,20,1680024150718,2,2,179,4,0,1001,1682015105
1680024160489,"{'wordDictionaryForm': {'value': '<span class="""">彼女</span>', 'order': 0}, 'sentence': {'value': '僕はどうしてか、<span class=""highlight"">彼女</span>のことが気になった', 'order': 1}, 'reading': {'value': 'かのじょ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>she</li><li>her</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <span lang=""ja""><a href=""#""><span>彼</span></a>（<a href=""#""><span>かれ</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. he; him</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>「あの音で考え事ができないわ」と、彼女はタイプライターを見つめながら言った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">""I can\'t think with that noise"", she said as she stared at the typewriter.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_かのじょ_彼女_2023-02-28-17-22-39.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'かのじょ', 'order': 7}, 'frequency': {'value': '47', 'order': 8}}",0,Clannad,2300,38,1680024160489,2,2,215,11,1,1001,1683556249
1680024177016,"{'wordDictionaryForm': {'value': '<span class="""">気になる</span>', 'order': 0}, 'sentence': {'value': '僕はどうしてか、彼女のことが<span class=""highlight"">気になった</span>', 'order': 1}, 'reading': {'value': 'きになる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">to weigh on one&#x27;s mind | to bother one | to worry about | to be concerned about | to care about | to feel uneasy | to be anxious</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_きになる_気になる_2023-02-28-17-22-56.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-20_06-23_2023-03-28-19-22-59.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-22_2023-03-28-19-22-59.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'きになる', 'order': 7}, 'frequency': {'value': '1011', 'order': 8}}",0,Clannad,2500,9,1680024177016,2,2,180,8,0,1001,1683059716
1680024227295,"{'wordDictionaryForm': {'value': '<span class="""">ぜ</span>', 'order': 0}, 'sentence': {'value': '岡崎と春原、まだ来てない<span class=""highlight"">ぜ</span>', 'order': 1}, 'reading': {'value': 'ぜ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>I can tell you</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>used at sentence end; adds light force or emphasis to a sentence</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ぜ_ぜ_2023-02-28-17-23-46.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-31_06-34_2023-03-28-19-23-49.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-32_2023-03-28-19-23-49.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ぜ', 'order': 7}, 'frequency': {'value': '98', 'order': 8}}",0,Clannad,2500,28,1680024227295,2,2,188,5,0,1001,1682105103
1680024262206,"{'wordDictionaryForm': {'value': '<span class="""">あいつ等</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">アイツら</span>どうする気だろう', 'order': 1}, 'reading': {'value': 'あいつら', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>they</li><li>those guys</li><li>those fellows</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>あいつらはなんとばかなやつらだ。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">What fools they are!</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'あいつら', 'order': 7}, 'frequency': {'value': '999999', 'order': 8}}",0,Clannad,0,0,1680024262206,0,0,327,0,0,0,1680877964
1680024291366,"{'wordDictionaryForm': {'value': '<span class="""">進路</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">進路</span>とか受験とか？', 'order': 1}, 'reading': {'value': 'しんろ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>route</li><li>course</li><li>path</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>どの進路を選んでも危険が待ち受けている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Whichever way we choose will involve danger.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_しんろ_進路_2023-02-28-17-24-50.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-36_06-37_2023-03-28-19-24-53.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-36_2023-03-28-19-24-53.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'しんろ', 'order': 7}, 'frequency': {'value': '4880', 'order': 8}}",0,Clannad,1700,1,1680024291366,3,1,1683658182,33,4,1001,1683657509
1680024303735,"{'wordDictionaryForm': {'value': '<span class="""">とか</span>', 'order': 0}, 'sentence': {'value': '進路<span class=""highlight"">とか</span>受験とか？', 'order': 1}, 'reading': {'value': 'とか', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>and the like</li><li>such as</li><li>among other things</li><li>and so on</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>oft. as ...とか...とか</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>包丁とか鍋とか、台所用品を持参すること。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Don\'t forget to bring kitchen utensils such as knives and cooking pots.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_とか_とか_2023-02-28-17-25-03.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'とか', 'order': 7}, 'frequency': {'value': '146', 'order': 8}}",0,Clannad,2500,47,1680024303735,2,2,225,6,0,1001,1683657175
1680024319788,"{'wordDictionaryForm': {'value': '<span class="""">受験</span>', 'order': 0}, 'sentence': {'value': '進路とか<span class=""highlight"">受験</span>とか？', 'order': 1}, 'reading': {'value': 'じゅけん', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>taking an examination (esp. for entrance to a school or university)</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>受験したが失敗するだけだった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I sat the exam only to fail it.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_じゅけん_受験_2023-02-28-17-25-19.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'じゅけん', 'order': 7}, 'frequency': {'value': '3091', 'order': 8}}",0,Clannad,1900,3,1680024319788,2,2,181,80,3,1001,1683657146
1680024403260,"{'wordDictionaryForm': {'value': '<span class="""">構う</span>', 'order': 0}, 'sentence': {'value': 'ヒマなヤツらに<span class=""highlight"">構ってる</span>余裕ねーだろ、俺たちは', 'order': 1}, 'reading': {'value': 'かまう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to mind</li><li>to care about</li><li>to be concerned about</li><li>to have a regard for</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <a lang=""ja"" href=""#""><span>構わない</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> no problem; it doesn\'t matter</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>６時に起きるのはかまわない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I don\'t mind getting up at six.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_かまう_構う_2023-02-28-17-26-42.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Clannad_1_06-40_06-43_2023-03-28-19-26-44.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Clannad_1_06-42_2023-03-28-19-26-45.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'かまう', 'order': 7}, 'frequency': {'value': '464', 'order': 8}}",0,Clannad,1700,1,1680024403259,2,2,178,44,4,1001,1683547925
